DSC01609.JPG	332	3213	-0.095706	0.0518923	69	68	85
DSC01609.JPG	66	10125	0.444046	0.186022	163	157	119
DSC01609.JPG	253	10452	0.342039	0.118421	181	173	123
DSC01609.JPG	174	10041	0.245719	0.0691957	249	246	206
DSC01609.JPG	257	9296	0.221812	0.0290744	58	70	53
DSC01609.JPG	255	9750	0.345317	0.11352	72	86	61
DSC01609.JPG	180	3745	0.0539357	0.2292	94	104	134
DSC01609.JPG	181	9501	0.290733	-0.270986	79	86	69
DSC01609.JPG	116	1311	-0.251694	0.25665	243	255	255
DSC01609.JPG	390	10191	0.167513	-0.0651296	43	64	47
DSC01609.JPG	229	10247	0.404307	0.084091	19	24	25
DSC01609.JPG	226	4913	0.300935	0.0962772	60	87	64
DSC01609.JPG	93	10420	0.386224	0.0587157	232	236	186
DSC01609.JPG	92	4058	0.125852	0.344028	106	109	147
DSC01609.JPG	223	9556	0.475239	-0.0785101	255	252	179
DSC01609.JPG	161	10236	0.29947	0.112644	19	34	27
DSC01609.JPG	12	6016	0.305515	-0.258511	255	254	206
DSC01609.JPG	14	9666	0.126128	-0.0630048	36	44	35
DSC01609.JPG	19	6074	-0.0932227	0.0541416	171	171	196
DSC01609.JPG	273	4741	0.336953	0.109732	96	103	61
DSC01609.JPG	151	10378	0.208246	0.0371274	59	77	53
DSC01609.JPG	150	5148	-0.270644	0.282604	189	194	226
DSC01609.JPG	36	5170	0.447697	-0.0611015	255	242	183
DSC01609.JPG	239	9532	0.206257	-0.133613	47	71	58
DSC01609.JPG	235	9831	0.39703	0.196116	142	159	123
DSC01609.JPG	237	10451	0.342039	0.118421	181	173	123
DSC01609.JPG	48	6025	-0.265768	0.348034	248	255	255
DSC01609.JPG	46	10314	0.447442	0.13728	243	240	180
DSC01609.JPG	41	670	-0.265617	0.344519	124	135	163
DSC01609.JPG	321	9214	0.242465	0.18036	62	84	65
DSC01609.JPG	327	10394	0.234655	0.0423174	255	252	192
DSC01609.JPG	325	10331	0.162678	-0.131295	25	40	35
DSC01609.JPG	144	9558	0.475239	-0.0785101	255	252	179
DSC01609.JPG	205	9874	0.349675	0.130685	233	214	147
DSC01609.JPG	204	10190	0.167513	-0.0651296	43	64	47
DSC01609.JPG	208	7683	0.392752	0.307806	48	67	51
DSC01609.JPG	75	9356	0.129784	-0.117102	39	54	48
DSC01609.JPG	357	7033	-0.26824	0.341491	93	107	152
DSC01607.JPG	217	3199	-0.0139731	0.0914366	96	93	89
DSC01607.JPG	212	7773	0.364629	0.2868	168	166	177
DSC01607.JPG	210	9798	-0.409692	0.058053	198	196	209
DSC01607.JPG	131	3380	-0.139148	-0.00134084	215	219	228
DSC01607.JPG	137	7095	0.20175	0.21881	167	171	196
DSC01607.JPG	136	9713	0.128311	0.215877	47	75	50
DSC01607.JPG	139	9300	0.169477	0.210527	45	79	46
DSC01607.JPG	24	6589	0.422539	0.319701	173	164	168
DSC01607.JPG	322	9687	0.109261	0.195869	52	85	54
DSC01607.JPG	26	7754	0.189345	0.216591	176	170	183
DSC01607.JPG	27	3738	0.347176	0.259524	147	143	146
DSC01607.JPG	22	8594	-0.122568	-0.0308638	77	95	75
DSC01607.JPG	160	6778	0.105348	0.0681277	196	188	195
DSC01607.JPG	28	7787	-0.313748	0.00887984	141	145	167
DSC01607.JPG	289	9560	-0.0249726	0.0953854	53	83	48
DSC01607.JPG	0	7896	0.0477021	0.084158	206	196	198
DSC01607.JPG	405	8172	0.201793	0.167522	140	138	162
DSC01607.JPG	404	9315	-0.0493666	0.00245056	69	88	58
DSC01607.JPG	4	6842	-0.0395181	-0.0166432	157	158	185
DSC01607.JPG	342	9102	0.297767	0.0301626	83	90	49
DSC01607.JPG	281	9338	-0.197421	0.0314921	190	193	212
DSC01607.JPG	280	9775	0.130009	0.193919	159	166	192
DSC01607.JPG	220	9000	0.339238	0.27168	176	173	181
DSC01607.JPG	348	7817	0.196671	0.216113	94	99	129
DSC01607.JPG	284	1768	0.133546	0.0262999	176	182	193
DSC01607.JPG	287	9249	0.408822	0.0588531	255	252	138
DSC01607.JPG	286	9538	0.0781711	0.124886	62	87	56
DSC01607.JPG	368	7813	0.00138634	0.0396411	193	184	187
DSC01607.JPG	120	320	0.364811	0.330703	74	79	101
DSC01607.JPG	121	7892	0.106493	0.139546	204	195	200
DSC01607.JPG	122	9505	-0.26883	0.105694	200	198	212
DSC01607.JPG	123	8007	-0.45084	0.227616	87	89	112
DSC01607.JPG	124	9604	-0.246901	0.134161	189	188	202
DSC01607.JPG	125	8968	-0.0133907	0.0914503	95	89	86
DSC01607.JPG	127	9859	-0.364273	0.00967556	110	112	90
DSC01607.JPG	269	7578	0.160108	0.18937	187	182	193
DSC01607.JPG	268	3197	-0.0139731	0.0914366	96	93	89
DSC01607.JPG	422	9819	0.000776708	0.098292	68	94	58
DSC01607.JPG	58	8658	0.137891	0.168955	197	187	195
DSC01607.JPG	55	9864	-0.154708	0.0230964	55	66	56
DSC01607.JPG	54	9456	0.422011	0.0550663	72	75	28
DSC01607.JPG	57	9958	0.160245	0.107158	96	84	64
DSC01607.JPG	53	4650	0.258227	0.266742	103	104	125
DSC01607.JPG	379	9504	-0.26883	0.105694	200	198	212
DSC01607.JPG	410	9579	0.144227	0.187595	55	84	55
DSC01607.JPG	411	5004	0.209567	0.222404	112	118	144
DSC01607.JPG	298	7658	0.160643	0.183571	98	108	133
DSC01607.JPG	371	9955	0.125115	0.0539756	47	78	50
DSC01607.JPG	297	9455	0.422011	0.0550663	72	75	28
DSC01607.JPG	294	850	0.359659	0.341067	143	146	157
DSC01607.JPG	295	7283	-0.150045	0.0552699	192	193	125
DSC01607.JPG	292	2818	0.220039	0.23019	108	115	143
DSC01607.JPG	419	157	0.197994	0.14789	127	128	104
DSC01607.JPG	291	1501	0.13399	0.160518	115	118	138
DSC01607.JPG	195	9458	0.126506	0.170291	51	77	48
DSC01607.JPG	197	2024	0.162256	0.184392	82	89	115
DSC01607.JPG	317	8708	0.0305445	0.116391	87	111	79
DSC01607.JPG	190	9222	0.0377905	0.128647	190	190	200
DSC01607.JPG	192	8204	0.190652	0.210552	93	98	128
DSC01607.JPG	270	4364	-0.449025	-0.333276	86	74	43
DSC01607.JPG	114	571	0.23546	0.250317	74	78	103
DSC01607.JPG	89	6740	0.371219	0.291187	180	175	181
DSC01607.JPG	110	9900	-0.179761	0.0246205	191	191	201
DSC01607.JPG	113	7130	0.233836	0.248438	72	76	101
DSC01607.JPG	176	9324	0.11527	0.158891	40	69	39
DSC01607.JPG	83	6795	-0.0251576	0.0119019	129	124	123
DSC01607.JPG	399	9799	-0.409692	0.058053	198	196	209
DSC01607.JPG	81	130	0.358895	0.286987	89	91	108
DSC01607.JPG	414	4067	0.164936	0.185876	176	182	206
DSC01607.JPG	207	9832	0.211992	0.155601	65	80	47
DSC01607.JPG	395	7705	0.330228	0.264939	167	162	169
DSC01607.JPG	429	7693	0.0276889	0.0775521	167	150	143
DSC01607.JPG	428	5290	-0.0405898	-0.00473517	103	105	129
DSC01607.JPG	7	9280	0.0900051	0.188488	128	129	133
DSC01607.JPG	366	9766	-0.445105	0.0309559	219	222	241
DSC01607.JPG	423	9612	0.0635315	0.1083	79	100	74
DSC01607.JPG	365	7566	0.239324	0.258445	159	157	170
DSC01607.JPG	362	9809	-0.0268633	0.0465296	173	172	187
DSC01607.JPG	424	9292	-0.219997	0.123913	176	175	193
DSC01607.JPG	427	7921	0.0651498	0.100131	194	184	190
DSC01607.JPG	308	321	0.364811	0.330703	74	79	101
DSC01607.JPG	412	8967	-0.0133907	0.0914503	95	89	86
DSC01607.JPG	301	9145	-0.177323	0.06769	93	106	99
DSC01607.JPG	302	7704	-0.48248	0.177942	110	115	144
DSC01607.JPG	305	4983	0.341967	0.15356	154	136	57
DSC01607.JPG	306	4736	0.147857	0.172916	134	136	157
DSC01607.JPG	244	2661	0.2609	0.270372	88	85	110
DSC01607.JPG	241	8374	-0.0458937	-0.0122441	108	113	140
DSC01607.JPG	240	8811	-0.0852165	-0.0323784	91	103	81
DSC01607.JPG	242	9445	0.191786	0.229792	41	67	42
DSC01607.JPG	388	9629	-0.0313407	0.0181973	70	87	56
DSC01607.JPG	100	6236	0.184833	0.212207	186	180	192
DSC01607.JPG	106	3756	0.122501	0.149413	118	119	140
DSC01607.JPG	107	1500	0.13399	0.160518	115	118	138
DSC01607.JPG	104	9190	0.404494	0.0689692	55	64	29
DSC01607.JPG	105	9848	-0.181787	0.0497741	59	71	61
DSC01607.JPG	39	3826	0.169297	0.175098	119	124	152
DSC01607.JPG	38	1769	0.133546	0.0262999	176	182	193
DSC01607.JPG	381	3084	-0.44283	0.0963548	228	228	240
DSC01607.JPG	33	9521	-0.276966	0.133453	75	90	65
DSC01607.JPG	224	3296	-0.177079	0.104845	77	68	69
DSC01607.JPG	384	9459	-0.172611	0.00712866	218	218	228
DSC01607.JPG	430	4413	0.243753	0.257114	95	97	119
DSC01607.JPG	385	2023	0.162256	0.184392	82	89	115
DSC01607.JPG	338	7537	0.396498	0.30595	178	172	179
DSC01607.JPG	271	9751	-0.152736	-0.00602418	160	163	178
DSC01607.JPG	60	9022	-0.115924	-0.0225171	58	81	58
DSC01607.JPG	178	9860	-0.364273	0.00967556	110	112	90
DSC01607.JPG	252	7703	-0.48248	0.177942	110	115	144
DSC01607.JPG	69	8798	0.400459	0.301193	74	78	61
DSC01607.JPG	175	9761	0.0180488	0.0879025	187	186	200
DSC01607.JPG	251	9777	0.0675529	0.157959	60	91	59
DSC01607.JPG	171	9669	0.0125568	0.105548	58	85	52
DSC01607.JPG	170	7666	0.179641	0.208387	193	189	203
DSC01607.JPG	407	9337	0.150807	0.23156	49	79	51
DSC01607.JPG	345	7610	0.174232	0.202959	176	174	188
DSC01607.JPG	431	9909	0.395106	0.0308547	64	77	47
DSC01607.JPG	183	6834	0.164894	0.170041	104	112	141
DSC01607.JPG	180	2267	0.424701	0.322233	96	94	107
DSC01607.JPG	167	6149	-0.154303	0.0583699	66	72	68
DSC01607.JPG	187	594	0.212775	0.232671	107	110	126
DSC01607.JPG	6	9426	0.200247	0.222871	114	117	136
DSC01607.JPG	188	8828	-0.0954577	-0.00541592	76	90	75
DSC01607.JPG	401	3953	0.235871	0.163783	163	162	177
DSC01607.JPG	185	9588	-0.461097	0.0315749	76	89	67
DSC01607.JPG	98	2894	0.392467	0.307	119	120	135
DSC01607.JPG	168	7760	-0.436038	0.0919124	178	180	201
DSC01607.JPG	169	9507	0.00284821	0.14083	121	131	80
DSC01607.JPG	227	9543	0.218876	0.240463	177	177	187
DSC01607.JPG	166	9945	-0.215675	0.0910775	67	94	63
DSC01607.JPG	92	2950	0.332259	0.268622	93	96	115
DSC01607.JPG	95	2900	-0.162655	0.00788119	206	209	213
DSC01607.JPG	94	9481	-0.279803	0.117605	193	191	204
DSC01607.JPG	221	9103	-0.142869	-0.00929928	75	94	75
DSC01607.JPG	163	7694	0.0276889	0.0775521	167	150	143
DSC01607.JPG	10	9264	0.0951809	0.140965	55	81	51
DSC01607.JPG	13	9800	-0.409692	0.058053	198	196	209
DSC01607.JPG	373	9088	-0.413471	0.269997	79	84	68
DSC01607.JPG	17	8058	0.153945	0.183354	194	191	200
DSC01607.JPG	16	3481	0.20091	0.165397	94	90	114
DSC01607.JPG	18	9601	-0.0444929	0.106035	166	164	177
DSC01607.JPG	409	7664	0.144929	0.17596	194	187	194
DSC01607.JPG	153	7176	0.0710213	0.10587	220	209	214
DSC01607.JPG	276	9520	-0.276966	0.133453	75	90	65
DSC01607.JPG	156	9293	-0.219997	0.123913	176	175	193
DSC01607.JPG	234	5574	0.252658	0.263579	99	100	120
DSC01607.JPG	232	1076	0.126582	0.136347	131	133	155
DSC01607.JPG	233	9683	0.0884889	0.155774	175	182	200
DSC01607.JPG	398	10011	0.0614432	0.0783353	195	196	214
DSC01607.JPG	49	8143	0.122802	0.154372	195	185	193
DSC01607.JPG	47	9897	0.0451695	0.123636	181	180	196
DSC01607.JPG	44	4527	0.337966	0.348847	91	99	112
DSC01607.JPG	42	2724	0.356175	0.326891	73	78	100
DSC01607.JPG	43	3827	0.169297	0.175098	119	124	152
DSC01607.JPG	40	9539	0.367865	0.212052	153	139	78
DSC01607.JPG	1	8275	0.0843766	0.111694	140	142	163
DSC01607.JPG	320	8573	-0.217763	0.065525	69	89	62
DSC01607.JPG	5	5234	0.311358	0.303629	144	148	167
DSC01607.JPG	9	4845	0.164725	0.189307	88	94	123
DSC01607.JPG	328	9602	-0.0159065	0.0791829	63	91	52
DSC01607.JPG	329	3381	-0.139148	-0.00134084	215	219	228
DSC01607.JPG	335	9718	-0.134128	-0.0135255	69	97	68
DSC01607.JPG	146	7771	0.193257	0.22027	184	180	193
DSC01607.JPG	200	9495	0.045723	0.143702	66	95	65
DSC01607.JPG	203	513	0.128028	0.0955467	98	96	114
DSC01607.JPG	202	9722	0.165798	0.225043	149	156	184
DSC01607.JPG	142	10001	0.182912	0.179637	180	180	198
DSC01607.JPG	143	8782	-0.354524	0.00471652	90	93	74
DSC01607.JPG	140	9679	0.194021	0.274523	52	81	51
DSC01607.JPG	141	6905	-0.145406	-0.00167572	186	186	194
DSC01607.JPG	149	7568	0.233426	0.253847	157	154	168
DSC01607.JPG	77	9802	-0.214879	0.0754153	59	85	51
DSC01607.JPG	73	6551	-0.0115421	0.0283176	211	203	206
DSC01607.JPG	72	6984	-0.133201	-0.000915647	209	216	232
DSC01607.JPG	71	9899	-0.238671	0.106436	61	88	53
DSC01607.JPG	70	8297	0.156767	0.17738	105	113	140
DSC01607.JPG	79	9670	-0.190297	0.100988	60	79	59
DSC01607.JPG	78	8973	0.37083	0.285547	75	80	60
DSC01607.JPG	261	6877	-0.151897	0.0013485	91	117	106
DSC01607.JPG	356	8521	-0.0482955	-0.00623468	199	190	193
DSC01607.JPG	354	9717	0.0384853	0.0865727	103	123	92
DSC01607.JPG	352	8048	0.429887	0.323393	168	163	167
DSC01607.JPG	351	4666	0.408848	0.0819768	99	104	38
DSC01607.JPG	350	9522	0.0119303	0.0610513	80	96	65
DSC01607.JPG	267	7582	0.00850511	0.0391892	94	95	124
DSC01607.JPG	358	5254	-0.141034	-0.0407171	206	211	220
DSC01607.JPG	326	422	0.188777	0.185149	138	138	158
DSC01607.JPG	266	131	0.358895	0.286987	89	91	108
DSC01605.JPG	214	8457	0.0192758	0.00167954	53	72	52
DSC01605.JPG	215	8398	-0.467907	-0.0579481	222	232	255
DSC01605.JPG	212	8048	0.247818	-0.255378	175	175	200
DSC01605.JPG	213	4475	0.0193014	0.0069834	202	207	156
DSC01605.JPG	211	7804	-0.436147	-0.23241	86	94	130
DSC01605.JPG	265	10367	0.172478	-0.0625616	47	74	57
DSC01605.JPG	218	10246	-0.251547	-0.14252	172	185	219
DSC01605.JPG	133	5652	-0.398093	-0.151802	131	143	171
DSC01605.JPG	132	8154	-0.259502	-0.145328	70	86	86
DSC01605.JPG	130	9147	-0.346489	-0.0456828	251	255	255
DSC01605.JPG	135	9592	0.161325	0.113133	247	239	176
DSC01605.JPG	134	9402	0.00899929	-0.118939	160	182	139
DSC01605.JPG	138	1597	-0.465208	-0.227987	252	249	255
DSC01605.JPG	93	10362	0.177759	0.0282798	130	153	116
DSC01605.JPG	25	10372	0.203467	0.0104452	26	40	39
DSC01605.JPG	20	10332	0.31032	0.0109512	251	242	177
DSC01605.JPG	29	10242	0.432755	0.163335	142	165	135
DSC01605.JPG	344	9890	0.0407968	-0.140768	254	251	165
DSC01605.JPG	288	8900	0.324657	0.02959	86	107	73
DSC01605.JPG	346	5031	0.31171	0.285834	255	248	179
DSC01605.JPG	340	8153	-0.259502	-0.145328	70	86	86
DSC01605.JPG	97	7927	-0.420548	-0.0330826	58	93	86
DSC01605.JPG	282	3251	0.320643	0.302924	253	244	186
DSC01605.JPG	285	8893	0.0021978	-0.0755	56	78	55
DSC01605.JPG	408	169	0.0328475	-0.170453	115	126	83
DSC01605.JPG	263	9554	-0.463451	-0.0425489	240	251	255
DSC01605.JPG	262	5480	-0.442704	-0.125287	62	64	102
DSC01605.JPG	260	10229	-0.446815	-0.0341695	91	106	144
DSC01605.JPG	126	9755	-0.477977	-0.208749	230	210	207
DSC01605.JPG	264	1747	-0.479458	-0.21332	236	225	234
DSC01605.JPG	128	508	-0.440055	-0.123714	241	248	255
DSC01605.JPG	59	10409	0.203221	-0.0367242	250	237	172
DSC01605.JPG	56	5111	-0.418009	-0.125228	179	173	196
DSC01605.JPG	50	9028	0.0695307	-0.169936	255	255	168
DSC01605.JPG	52	3631	-0.491395	-0.200817	99	104	140
DSC01605.JPG	378	10245	-0.251547	-0.14252	172	185	219
DSC01605.JPG	416	3595	0.132877	0.0259775	249	249	179
DSC01605.JPG	417	10198	0.467302	0.252601	87	96	74
DSC01605.JPG	299	7553	-0.474173	-0.0605423	33	48	97
DSC01605.JPG	372	8384	-0.273667	-0.0802672	184	189	221
DSC01605.JPG	375	9706	0.141707	-0.0165491	28	49	34
DSC01605.JPG	293	59	-0.378577	-0.0390207	170	184	210
DSC01605.JPG	90	9204	-0.340062	-0.0845945	254	255	255
DSC01605.JPG	376	9931	0.397294	0.257852	133	150	108
DSC01605.JPG	319	1430	-0.470921	-0.0815898	113	121	157
DSC01605.JPG	318	9318	0.247365	0.0787168	254	251	195
DSC01605.JPG	199	10371	0.203467	0.0104452	26	40	39
DSC01605.JPG	198	6855	0.480136	0.246862	114	118	83
DSC01605.JPG	194	2057	0.196701	0.135041	139	131	82
DSC01605.JPG	311	10095	-0.0362913	-0.13514	54	81	66
DSC01605.JPG	191	5479	-0.442704	-0.125287	62	64	102
DSC01605.JPG	193	4605	-0.465772	-0.0654994	53	63	109
DSC01605.JPG	314	5194	0.33215	0.304749	101	107	79
DSC01605.JPG	393	9148	-0.346489	-0.0456828	251	255	255
DSC01605.JPG	88	6445	-0.436094	-0.0303052	100	112	154
DSC01605.JPG	89	7351	0.253473	-0.249188	180	178	200
DSC01605.JPG	111	5785	-0.368154	-0.0904939	140	145	177
DSC01605.JPG	275	8808	-0.463435	-0.0679392	74	87	131
DSC01605.JPG	394	6296	0.487052	-0.0692042	155	155	184
DSC01605.JPG	82	9753	0.214528	-0.0310551	255	255	179
DSC01605.JPG	279	2175	-0.387313	-0.0358913	224	237	255
DSC01605.JPG	80	8952	0.196975	-0.0525287	73	88	62
DSC01605.JPG	179	10354	0.191996	0.167291	254	245	191
DSC01605.JPG	86	7116	-0.43547	-0.225835	220	228	248
DSC01605.JPG	87	10166	-0.304525	-0.33293	57	75	61
DSC01605.JPG	84	10309	-0.253553	-0.120589	45	80	73
DSC01605.JPG	85	6931	-0.459906	-0.192451	255	249	250
DSC01605.JPG	415	8244	0.133177	0.180182	79	97	65
DSC01605.JPG	256	4868	-0.260857	-0.153127	206	221	251
DSC01605.JPG	257	8502	0.323086	0.0182286	75	90	68
DSC01605.JPG	3	58	-0.378577	-0.0390207	170	184	210
DSC01605.JPG	369	8944	0.144797	0.149546	255	252	200
DSC01605.JPG	421	9798	0.305832	0.0273438	54	72	50
DSC01605.JPG	367	4672	0.172619	-0.0841839	255	255	204
DSC01605.JPG	425	9678	-0.179431	-0.119249	122	177	234
DSC01605.JPG	360	7300	-0.458914	-0.0209592	171	171	191
DSC01605.JPG	361	10063	0.0302083	-0.0399776	146	159	103
DSC01605.JPG	300	627	-0.434204	-0.115992	228	244	255
DSC01605.JPG	304	9841	-0.259102	-0.157566	200	216	245
DSC01605.JPG	307	9587	0.0214188	-0.105787	44	60	42
DSC01605.JPG	380	1764	0.296499	-0.0665258	51	69	47
DSC01605.JPG	109	9127	-0.442718	-0.231267	254	255	255
DSC01605.JPG	386	7799	0.359204	0.306767	81	99	73
DSC01605.JPG	387	8909	-0.465594	-0.226044	81	79	93
DSC01605.JPG	102	9314	0.326683	0.0385937	255	255	201
DSC01605.JPG	101	9094	0.115803	-0.129391	109	133	105
DSC01605.JPG	249	8999	0.143095	0.012766	146	174	134
DSC01605.JPG	248	10040	0.203554	0.232024	229	214	152
DSC01605.JPG	32	9806	0.269678	0.0177711	48	66	50
DSC01605.JPG	31	10066	0.47475	0.232893	73	89	70
DSC01605.JPG	30	10404	0.0204147	-0.0542563	113	133	86
DSC01605.JPG	36	2741	0.157229	0.14794	254	240	186
DSC01605.JPG	34	8399	-0.467907	-0.0579481	222	232	255
DSC01605.JPG	383	9608	-0.00581634	-0.125561	131	161	121
DSC01605.JPG	290	9739	-0.450975	-0.0497273	238	251	255
DSC01605.JPG	432	5717	0.312266	-0.0656759	39	64	46
DSC01605.JPG	334	9845	0.116414	-0.0129744	36	54	38
DSC01605.JPG	337	8903	-0.392249	-0.0345029	73	78	110
DSC01605.JPG	336	7860	0.349405	0.159928	132	153	123
DSC01605.JPG	332	2409	0.484152	-0.0712257	65	66	84
DSC01605.JPG	258	9010	0.143052	-0.108741	26	61	41
DSC01605.JPG	63	10103	0.0126681	-0.0952407	164	184	132
DSC01605.JPG	65	5641	-0.458745	-0.202032	154	145	163
DSC01605.JPG	66	10039	0.101235	-0.0721295	161	159	121
DSC01605.JPG	68	9536	-0.442304	-0.240436	63	69	105
DSC01605.JPG	253	10410	0.203221	-0.0367242	250	237	172
DSC01605.JPG	250	10193	-0.231665	-0.298542	137	162	132
DSC01605.JPG	174	9995	0.295314	-0.0132815	242	238	187
DSC01605.JPG	173	8616	0.174419	-0.0855067	251	248	187
DSC01605.JPG	172	9823	-0.371511	-0.0740393	84	90	123
DSC01605.JPG	254	9795	-0.111505	0.0955502	173	183	139
DSC01605.JPG	255	8983	0.20241	-0.0299915	60	76	46
DSC01605.JPG	182	4367	-0.458203	-0.213284	85	86	114
DSC01605.JPG	181	9413	0.339752	0.315422	60	66	51
DSC01605.JPG	187	2042	0.101059	-0.358657	110	120	156
DSC01605.JPG	391	10124	-0.46943	-0.0703717	93	114	159
DSC01605.JPG	312	544	-0.467913	-0.0635574	102	194	255
DSC01605.JPG	403	9359	0.041282	0.00984171	82	98	65
DSC01605.JPG	189	10277	-0.330746	-0.0922406	178	176	197
DSC01605.JPG	341	5637	-0.365488	-0.0227447	137	143	178
DSC01605.JPG	402	5419	0.0118524	0.0115831	150	165	125
DSC01605.JPG	390	10215	0.387317	0.0948097	31	48	42
DSC01605.JPG	315	6715	-0.453161	-0.221896	185	191	219
DSC01605.JPG	229	10086	0.15743	0.00824037	26	45	31
DSC01605.JPG	228	10200	0.0345087	-0.0765401	95	126	95
DSC01605.JPG	164	9029	-0.457196	-0.216722	78	82	111
DSC01605.JPG	226	3152	0.240699	-0.0253562	36	66	45
DSC01605.JPG	225	9646	-0.457032	-0.058152	58	63	105
DSC01605.JPG	223	8815	0.139313	0.169462	255	254	190
DSC01605.JPG	222	4714	-0.483017	-0.193582	230	239	255
DSC01605.JPG	162	10123	-0.46943	-0.0703717	93	114	159
DSC01605.JPG	11	9908	0.0696856	0.0350939	112	134	105
DSC01605.JPG	12	3558	0.328955	0.305075	255	249	188
DSC01605.JPG	14	9663	0.429951	0.0832446	91	89	77
DSC01605.JPG	19	6170	0.481204	-0.0727749	152	156	179
DSC01605.JPG	272	9261	0.444223	0.131367	218	221	148
DSC01605.JPG	397	5073	0.0397564	-0.136079	255	255	191
DSC01605.JPG	273	3988	0.209413	-0.0281903	106	114	67
DSC01605.JPG	274	9875	0.0572415	-0.174015	38	62	36
DSC01605.JPG	396	3991	-0.125949	-0.349514	109	137	116
DSC01605.JPG	151	10293	0.332582	0.00921661	60	80	55
DSC01605.JPG	152	2176	-0.387313	-0.0358913	224	237	255
DSC01605.JPG	155	2530	-0.488147	-0.190652	237	244	255
DSC01605.JPG	278	9398	-0.482179	-0.201128	82	82	116
DSC01605.JPG	238	9609	-0.00581634	-0.125561	131	161	121
DSC01605.JPG	239	9411	0.371234	0.166295	27	44	36
DSC01605.JPG	235	9610	0.143345	-0.0911484	135	157	119
DSC01605.JPG	237	10411	0.203221	-0.0367242	250	237	172
DSC01605.JPG	230	10035	-0.264843	-0.146011	84	100	99
DSC01605.JPG	426	9095	0.115803	-0.129391	109	133	105
DSC01605.JPG	46	10283	0.114009	-0.028004	138	145	97
DSC01605.JPG	119	9842	-0.259102	-0.157566	200	216	245
DSC01605.JPG	45	9738	-0.450975	-0.0497273	238	251	255
DSC01605.JPG	418	5473	-0.462353	-0.062634	235	251	255
DSC01605.JPG	321	8729	0.26465	-0.117424	36	64	48
